ID,URN,Passage_SHA256,Primary_Text,Meter,Pattern,Caesura,Tier,Source
m-b49ddf2bd3f4,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.164,721e27f08c607de03a0508a3ca80886a22f9d00b7c816fed00449e93213cf28d,"φαρμάκῳ ἔψηχεν θηρὸς κάρη, εἰσόκε δή μιν",dactylic hexameter,-uu --- -- uu -uu - -,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-2e23acf1fefa,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1640,985e013e16ef92a2cffea9c32487d5d5cc2038157dcb172768a9ce370658c728,Δικταίην ὅρμοιο κατερχομένους ἐπιωγήν·,dactylic hexameter,--- --u u-uu- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-9629f41db50e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1641,ecc2f5eaa024066eb3ce3eec2e0e827893f690bdff4bbe434ce8ba81aec07a28,τὸν μὲν χαλκείης μελιηγενέων ἀνθρώπων,dactylic hexameter,- - --- uu-uu- ---,masculine penthemimeral,gold-derived,hypotactic
m-0af4d9c440d5,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1642,f0a4fd049da2764dfce3c5cc75dd5b67ac1feefe30041ac22ba4b57e8da23eb6,ῥίζης λοιπὸν ἐοντα μετʼ ἀνδράσιν ἡμιθέοισιν,dactylic hexameter,-- -u u-u u -uu -uu--,feminine penthemimeral,gold-derived,hypotactic
m-ea994ea2f5ff,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1644,5917c6c6c3d17e04e10a6262689716cc4ce4018c6c0c384d12b6ffc2433924e2,τρὶς περὶ χαλκείοις Κρήτην ποσὶ δινεύοντα.,dactylic hexameter,- uu --- -- uu ----,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-d3167fd92ea2,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1645,17b0d3ac84fd12b70cc4019ace677de78e658b8e43c51555be575ba7cb3739c7,ἀλλʼ ἤτοι τὸ μὲν ἄλλο δέμας καὶ γυῖα τέτυκτο,dactylic hexameter,- -- u u -u u- - -u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-684cee276958,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1646,a88ed8128bc2f41d1cf299896d6651f5f97b77501e8332e4b778fcb344ef2a27,χάλκεος ἠδʼ ἄρρηκτος· ὑπαὶ δέ οἱ ἔσκε τένοντος,dactylic hexameter,-uu - --u u- u u -u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-831abed9d2a6,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1647,bd081f66c0a6a3777c0b2793877c9a47e4b8ae86376b8f4237205130f3e418aa,σύριγξ αἱματόεσσα κατὰ σφυρόν· αὐτὰρ ὅ τʼ ἦγχε,dactylic hexameter,-- -uu-u u- uu -u u --,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-f5733a6c5fe9,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1648,f20cfedb490373e4cbc9ca0a0e69ab7ce976372729599bc62308806c566ef6b8,λεπτὸς ὑμὴν ζωῆς ἔχε πείρατα καὶ θανάτοιο.,dactylic hexameter,-u u- -- uu -uu - uu--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-a07924c7127d,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1649,356457b0388f3689c84e2da90f4cde3c8edd66931df7636b9ad2879aed6a0f96,"οἱ δέ, δύῃ μάλα περ δεδμημένοι, αἶψʼ ἀπὸ χέρσου",dactylic hexameter,- u u- uu - --uu - uu --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-e0548c359f37,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.165,f22d770033fb987f9e6bf3fa287dbbf97a938a45cab18954d87f56a28cb02e18,αὐτὸς ἑὴν ἐπὶ νῆα παλιντροπάασθαι Ἰήσων,dactylic hexameter,-u u- uu -u u-uu-u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-be3ad967e8a7,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1650,e2a5a54120dcbfdfc9b5e2623d7c0593fee7254246ad4167ed78bd585ab7a566,νῆα περιδδείσαντες ἀνακρούεσκον ἐρετμοῖς.,dactylic hexameter,-u u---u u---u u--,feminine penthemimeral,gold-derived,hypotactic
m-276b91f85d52,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1651,9bd242ca9b4e9f6445434a5431af6f260f2d388f7d64bc4ad88ea31bd7ac5030,"καί νύ κʼ ἐπισμυγερῶς Κρήτης ἑκὰς ἠέρθησαν,",dactylic hexameter,- u u-uu- -- uu ----,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-5a665f84bf75,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1652,27b8b7a77319fd70e2e143cd89028c235210f9d97a8e9c660976b9a9e61fc32b,"ἀμφότερον δίψῃ τε καὶ ἄλγεσι μοχθίζοντες,",dactylic hexameter,-uu- -- u u -uu ----,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-8c74b01cf413,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1653,a82fbdec9e8b66e2576ade2bdc165935b216c030a336db7b5eb08099d45e3453,εἰ μή σφιν Μήδεια λιαζομένοις ἀγόρευσεν·,dactylic hexameter,- - - --u u-uu- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-dcbabebba9b2,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1654,16362751a65015dd5a5b73963ba7bd2c1cb1e2b69a1fddaae4bf19d293c063e7,‘κέκλυτέ μευ. μούνη γὰρ ὀίομαι ὔμμι δαμάσσειν,dactylic hexameter,-uu - -- u u-uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-628c745b0b06,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1655,25fb5fcdb98e793c04f807f37e6ffffc0057b6f049f0c9d8383f4b85f41dc420,"ἄνδρα τόν, ὅστις ὅδʼ ἐστί, καὶ εἰ παγχάλκεον ἴσχει",dactylic hexameter,-u u -u u -u u - --uu --,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-b72e84e07998,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1656,1250ed39f1e42c52d05f5156349c8e41a515f21ac6a820aa0fa36ee54ef44151,"ὃν δέμας, ὁππότε μή οἱ ἐπʼ ἀκάματος πέλοι αἰών.",dactylic hexameter,- uu -uu - u u -uu- uu --,masculine penthemimeral,gold-derived,hypotactic
m-bc7ff2f026fb,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1657,54d4e26def7e57d496f6f21670d5c9d6ec43ae176a2ddb5a3ce82d35fcc44c18,ἀλλʼ ἔχετʼ αὐτοῦ νῆα θελήμονες ἐκτὸς ἐρωῆς,dactylic hexameter,- uu -- -u u-uu -u u--,feminine penthemimeral,gold-derived,hypotactic
m-ad3c69e514df,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1658,b97c85181668d1c4469a9bc39e0eaaf5685f6ca4c15120198144107d0aab9da0,"πετράων, εἵως κεν ἐμοὶ εἴξειε δαμῆναι.’",dactylic hexameter,--- -- u u- --u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-63928a17ef6e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1659,fe059972a4dc9b99ba3565d1519c6dcc6872135629332b21d8846823703b7368,ὧς ἄρʼ ἔφη· καὶ τοὶ μὲν ὑπὲκ βελέων ἐρύσαντο,dactylic hexameter,- u u- - - u u- uu- uu--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-b91ebc1b3142,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.166,99711166c4cda2faaee4d1ac6ada959a29957f4fea410d74c6fa693c7a19dc66,"ἤνωγεν, λεῖπεν δὲ πολύσκιον ἄλσος Ἄρηος.",dactylic hexameter,--- -- u u-uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-5e1300611271,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1660,1b0b50ab1f53dff8c877dc2e445128b776d91214dd7becf7431931ab0da058dc,"νῆʼ ἐπʼ ἐρετμοῖσιν, δεδοκημένοι ἥντινα ῥέξει",dactylic hexameter,- u u--- uu-uu -uu --,masculine penthemimeral,gold-derived,hypotactic
m-83f4bcb0abcc,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1661,4f7415eef2495bfc32931d70be2aad6473beafdcf1ce50980266b93d86ef2370,μῆτιν ἀνωίστως· ἡ δὲ πτύχα πορφυρέοιο,dactylic hexameter,-u u--- - - uu -uu--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-9f40338b9294,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1662,b5141721e56140e6040c456ad8958f2306c0b99eeb74b79cbe47b01dd0fe85d6,προσχομένη πέπλοιο παρειάων ἑκάτερθεν,dactylic hexameter,-uu- --u u--- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-668b53267c5c,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1663,71e77db7808ce7a6bc713725ebf5ec783aae8b2e67581563420e745a2edf9cf4,βήσατʼ ἐπʼ ἰκριόφιν· χειρὸς δέ ἑ χειρὶ μεμαρπὼς,dactylic hexameter,-u u -uu- -- u u -u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-eb973cbc49a1,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1664,f3c1baf40007047317ba0fe5f52f1fc86c9926dc202702076da853c762c8be84,Αἰσονίδης ἐκόμιζε διὰ κληῖδας ἰοῦσαν.,dactylic hexameter,-uu- uu-u u- --u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-6ecf2989590b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1665,2786abd903c6411dd608be18e5418df4b3582632558bbdcc6c684a9fe39b6398,"ἔνθα δʼ ἀοιδῇσιν μειλίσσετο, μέλπε δὲ Κῆρας",dactylic hexameter,-u u--- --uu -u u --,masculine penthemimeral,gold-derived,hypotactic
m-f9fd90f6b5fa,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1666,b3524865286aabbb497425a652f9164567bd6344136f24bd2e14c89c3d0fcc32,"θυμοβόρους, Ἀίδαο θοὰς κύνας, αἳ περὶ πᾶσαν",dactylic hexameter,-uu- uu-u u- uu - uu --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-b6c5a303030b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1667,9af2ba2f6100f42668576d46bfe38a8cdf13a97bb1439fd8f1460383b295984b,ἠέρα δινεύουσαι ἐπὶ ζωοῖσιν ἄγονται.,dactylic hexameter,-uu ---u u- --u u--,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-f53f55d0667a,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1668,59b250bc96ff7dd9234422b60a3a8390aff22e9349ce805db622cda39975b127,"τὰς γουναζομένη τρὶς μὲν παρεκέκλετʼ ἀοιδαῖς,",dactylic hexameter,- --uu- - - uu-u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-d09c767f2da2,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1669,edc82eed3f71074623293fd6bd17802b2f472b4237ba8037cc4ba34cfd4bd9f2,"τρὶς δὲ λιταῖς· θεμένη δὲ κακὸν νόον, ἐχθοδοποῖσιν",dactylic hexameter,- u u- uu- u u- uu -uu--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-b6fb3f946ecb,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.167,29001f2d44173d74bb9ef3328ae290ba594ec6a9f311c9aabdb7d5f476ad3130,ὡς δὲ σεληναίην διχομήνιδα παρθένος αἴγλην,dactylic hexameter,- u u--- uu-uu -uu --,masculine penthemimeral,gold-derived,hypotactic
m-9540e4f6a480,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1670,0d5d82bb4c9a60d22160bee65a84ac2caf4cae950f6e4b7af447e87cb82a94ef,ὄμμασι χαλκείοιο Τάλω ἐμέγηρεν ὀπωπάς·,dactylic hexameter,-uu ---u u- uu-u u--,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-b2ec03201712,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1671,5e4d1264bba1eae217f894fb5aa00f87571b58ea13d08f70da7f7463870afe07,"λευγαλέον δʼ ἐπί οἱ πρῖεν χόλον, ἐκ δʼ ἀίδηλα",dactylic hexameter,-uu- uu - -- uu - uu--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-d18a13056065,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1672,1909cdb757ca01b7bf0675a4f96dea5379a15e9a0b6b88fa6e7f6ecda4e2a000,"δείκηλα προΐαλλεν, ἐπιζάφελον κοτέουσα.",dactylic hexameter,--- uu-u u-uu- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-56ea5e9a8d0b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1673,6a2b7b1393ec98e5b6ca13066ed9d650cc9aec4e17425d7501832a96088c9e1a,"Ζεῦ πάτερ, ἦ μέγα δή μοι ἐνὶ φρεσὶ θάμβος ἄηται,",dactylic hexameter,- uu - uu - u u- uu -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-7fe33d3c1359,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1674,c057ade70c069479b140f59c98eee29ed655fc8f9447603d822e9375379d11c7,εἰ δὴ μὴ νούσοισι τυπῇσί τε μοῦνον ὄλεθρος,dactylic hexameter,- - - --u u-u u -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-707881fc075f,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1675,ee604b5e7261c191677c694221bb76d827fe6661814dd6f2352cb7ce6097f1cd,"ἀντιάει, καὶ δή τις ἀπόπροθεν ἄμμε χαλέπτει.",dactylic hexameter,-uu- - - u u-uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-42b9addc488d,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1676,bc87ce4b5a7d1930bf1c3bd9177455e91c6097828796e96947999772e701a25f,ὧς ὅγε χάλκειός περ ἐὼν ὑπόειξε δαμῆναι,dactylic hexameter,- uu --- u u- uu-u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-d38aa033b274,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1677,9ae69074f8a3bf0880669cec62ef1cafe7fc0d7b77b7be19d686dd4eb3fad4a7,Μηδείης βρίμῃ πολυφαρμάκου. ἂν δὲ βαρείας,dactylic hexameter,--- -- uu-uu - u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-9e8544b8f075,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1678,f35dd13c56797651e6eb71ae21ec2a30afdcbc88a054d09129e5a17f115fd29c,"ὀχλίζων λάιγγας, ἐρυκέμεν ὅρμον ἱκέσθαι.",dactylic hexameter,--- --u u-uu -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-c3b8288c1ae0,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1679,c26c9f382a5254bdcd2bfa5b4736d66232815395f818695419d207dc4ac60a1f,πετραίῳ στόνυχι χρίμψε σφυρόν· ἐκ δέ οἱ ἰχὼρ,dactylic hexameter,--- uu- -- uu - u u --,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-228012bf4a3a,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.168,32b4dde076d732c6b84cfaa1368584a3afc5e25461c104aea9a712215270d8a2,ὑψόθεν ἐξανέχουσαν ὑπωροφίου θαλάμοιο,dactylic hexameter,-uu -uu-u u-uu- uu--,feminine penthemimeral,gold-derived,hypotactic
m-1e39c97eb40b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1680,b0c9b511d3ddfba9bfd8ecf6bfff340c7f53fbe348116a9a4a5d0a4452b49adc,τηκομένῳ ἴκελος μολίβῳ ῥέεν· οὐδʼ ἔτι δηρὸν,dactylic hexameter,-uu- uu- uu- uu - uu --,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-afb1f9fd5360,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1681,cd811a7f59fe75486c44391b849db8f8b6e89bd7ad8417fd829f19724badbfb2,εἱστήκει προβλῆτος ἐπεμβεβαὼς σκοπέλοιο.,dactylic hexameter,--- --u u-uu- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-1dc148699011,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1682,2de0bd90234afefa4481a1afeb3146125c44b4eabddb2e1bb3ec6755ed166c5c,"ἀλλʼ ὥς τίς τʼ ἐν ὄρεσσι πελωρίη ὑψόθι πεύκη,",dactylic hexameter,- - - u u-u u-uu -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-bf3340b19d56,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1683,bc888c7eebb045ff115e79d7d6e00cf71fdfb49bd3386ac2a89ac664aa9cb94a,τήν τε θοοῖς πελέκεσσιν ἔθʼ ἡμιπλῆγα λιπόντες,dactylic hexameter,- u u- uu-u u ---u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-ef0a590ae66f,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1684,fe1b9d2be158fd800f2551db2f8e4802973949776438674829775bb59f0f7f3d,ὑλοτόμοι δρυμοῖο κατήλυθον· ἡ δʼ ὑπὸ νυκτὶ,dactylic hexameter,-uu- --u u-uu - uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-57a0e666aee5,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1685,05f39505bd784abc6509902a05655c4be0768ea4a75371463939362a4beabf07,"ῥιπῇσιν μὲν πρῶτα τινάσσεται, ὕστερον αὖτε",dactylic hexameter,--- - -u u-uu -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-621765aea141,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1686,cc3e2b56ab525ed01b881ded0254d763bec0227660f9aed7ebd8d88d2bd9d90e,πρυμνόθεν ἐξαγεῖσα κατήριπεν· ὧς ὅγε ποσσὶν,dactylic hexameter,-uu ---u u-uu - uu --,feminine penthemimeral,gold-derived,hypotactic
m-2de9ff5f8f38,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1687,a944ecb53716f07707b4ef9ffa705e7231b00c5b83a3b29a59a3a52dabf99341,"ἀκαμάτοις τείως μὲν ἐπισταδὸν ᾐωρεῖτο,",dactylic hexameter,-uu- -- u u-uu ----,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-89dc07dcf2cf,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1688,092055b0105a111a8d2a925f9608b6e9e90228329b85dc0e769dc144d7c35d6a,ὕστερον αὖτʼ ἀμενηνὸς ἀπείρονι κάππεσε δούπῳ.,dactylic hexameter,-uu - uu-u u-uu -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-a9613d0c734e,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1689,9de50ddc31a1b3436df4deedeb6e0a0aefe389fa264c2f8d582372b27936119a,κεῖνο μὲν οὖν Κρήτῃ ἐνὶ δὴ κνέφας ηὐλίζοντο,dactylic hexameter,-u u - -- uu - uu ----,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-33cba9a8f5e8,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.169,f49c4f873577ef75a23f4ee90dcbbb0749e0b5f62bb7cda46ccc691da6749ef5,λεπταλέῳ ἑανῷ ὑποΐσχεται· ἐν δέ οἱ ἦτορ,dactylic hexameter,-uu- uu- uu-uu - u u --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-05b7b39bdd46,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1690,7d585b2646eef19a5578a5e4b91a81ef3cc72057d1851d4bb34e201bc9242318,ἥρωες· μετὰ δʼ οἵγε νέον φαέθουσαν ἐς ἠῶ,dactylic hexameter,--- uu -u u- uu-u u --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-55886671edce,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1691,b745d98e90f85187d2203b2a61dd477ab11f3bf42f08f2eceee4d8a8ea71ecc5,"ἱρὸν Ἀθηναίης Μινωίδος ἱδρύσαντο,",dactylic hexameter,-u u--- --uu ----,masculine penthemimeral,gold-derived,hypotactic
m-ccf2c1092213,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1692,ec465f0c1a95657d3ea1bd6fa8db1f90bb3341a047d3b9918ee4a9b709d2e50b,"ὕδωρ τʼ εἰσαφύσαντο καὶ εἰσέβαν, ὥς κεν ἐρετμοῖς",dactylic hexameter,-- -uu-u u -uu - u u--,feminine penthemimeral,gold-derived,hypotactic
m-9ea029886e08,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1693,7a95d41cc33c4e294ec3018a0d4da7a9f27819323250c3aa3813d8b8d8ccbce6,παμπρώτιστα βάλοιεν ὑπὲρ Σαλμωνίδος ἄκρης.,dactylic hexameter,---u u-u u- --uu --,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-d68c098b8f32,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1695,6511389fe9b9890706a22b922d4c2357a748192a727de286e65a06a63c2fb72f,"νὺξ ἐφόβει, τήνπερ τε κατουλάδα κικλήσκουσιν·",dactylic hexameter,- uu- -- u u-uu ----,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-9e384217844b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1696,74dc1d24e545d40670d6c39dfb0161b978814351539cd652c133cde5818a9a8e,"νύκτʼ ὀλοὴν οὐκ ἄστρα διίσχανεν, οὐκ ἀμαρυγαὶ",dactylic hexameter,- uu- - -u u-uu - uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-ae0c7c0aa279,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1697,cbeaee42b3170641c094595f4248988a0266962052c6274cfb0d53ed10de5ec4,"μήνης· οὐρανόθεν δὲ μέλαν χάος, ἠέ τις ἄλλη",dactylic hexameter,-- -uu- u u- uu -u u --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-aad160316d18,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1698,be9eb596307fcc787aed8aa247683d1b2860d565051b331c0deabb42d357066e,ὠρώρει σκοτίη μυχάτων ἀνιοῦσα βερέθρων.,dactylic hexameter,--- uu- uu- uu-u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-504e5c1d1019,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.1699,c2f253ff8c91a1f4fe5e41d13602e9b714360a91bac1734df024737dae16ef0f,"αὐτοὶ δʼ ,εἴτʼ Ἀίδῃ, εἴθʼ ὕδασιν ἐμφορέοντο,",dactylic hexameter,-- - uu- - -uu -uu--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-fed6868eb24b,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.17,9ae4ea1cf1efd63b1ef8495164ee47c4f71cbbcf1475db1c2b3d5761f94da4d0,"πλῆτο πυρός, δεινὸν δὲ περιβρομέεσκον ἀκουαί.",dactylic hexameter,-u u- -- u u-uu-u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-c3293e1df8ef,urn:cts:greekLit:tlg0001.tlg001.perseus-grc2:4.170,8ca361b3b46843c29b290cd6d769d8ae039f292dae274850399c99bea1a9a9a1,χαίρει δερκομένης καλὸν σέλας· ὧς τότʼ Ἰήσων,dactylic hexameter,-- -uu- -- uu - u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
